problem	cat	numsurveys	numrespondents	perc	year	month	quarter
208	2	1	2907	.27500001	1940	7	3
209	2	1	2907	.069	1940	7	3
210	2	1	2907	0	1940	7	3
211	2	1	2907	.034	1940	7	3
212	2	1	2907	0	1940	7	3
213	2	1	2907	0	1940	7	3
214	2	1	2907	.103	1940	7	3
215	2	1	2907	0	1940	7	3
216	2	1	2907	0	1940	7	3
217	2	1	2907	.103	1940	7	3
301	2	1	2907	0	1940	7	3
302	2	1	2907	0	1940	7	3
304	2	1	2907	0	1940	7	3
306	2	1	2907	0	1940	7	3
307	2	1	2907	.069	1940	7	3
308	2	1	2907	0	1940	7	3
309	2	1	2907	0	1940	7	3
310	2	1	2907	0	1940	7	3
401	2	1	2907	0	1940	7	3
402	2	1	2907	0	1940	7	3
403	2	1	2907	0	1940	7	3
404	2	1	2907	0	1940	7	3
405	2	1	2907	.17200001	1940	7	3
406	2	1	2907	0	1940	7	3
407	2	1	2907	0	1940	7	3
501	2	1	2907	.447	1940	7	3
502	2	1	2907	.55000001	1940	7	3
503	2	1	2907	0	1940	7	3
504	2	1	2907	.206	1940	7	3
505	2	1	2907	0	1940	7	3
506	2	1	2907	10.297	1940	7	3
507	2	1	2907	0	1940	7	3
508	2	1	2907	.86000001	1940	7	3
509	2	1	2907	.79100001	1940	7	3
601	2	1	2907	11.249	1940	7	3
602	2	1	2907	18.323999	1940	7	3
603	2	1	2907	0	1940	7	3
604	2	1	2907	0	1940	7	3
605	2	1	2907	14.345	1940	7	3
606	2	1	2907	0	1940	7	3
608	2	1	2907	0	1940	7	3
609	2	1	2907	0	1940	7	3
610	2	1	2907	0	1940	7	3
611	2	1	2907	.51599997	1940	7	3
701	2	1	2907	0	1940	7	3
702	2	1	2907	.27500001	1940	7	3
703	2	1	2907	0	1940	7	3
704	2	1	2907	0	1940	7	3
705	2	1	2907	0	1940	7	3
801	2	1	2907	0	1940	7	3
802	2	1	2907	0	1940	7	3
803	2	1	2907	0	1940	7	3
804	2	1	2907	0	1940	7	3
805	2	1	2907	0	1940	7	3
806	2	1	2907	0	1940	7	3
807	2	1	2907	0	1940	7	3
901	2	1	2907	.292	1940	7	3
902	2	1	2907	0	1940	7	3
903	2	1	2907	1.066	1940	7	3
904	2	1	2907	0	1940	7	3
905	2	1	2907	0	1940	7	3
906	2	1	2907	0	1940	7	3
908	2	1	2907	0	1940	7	3
1001	2	1	2907	.87699997	1940	7	3
1002	2	1	2907	.41299999	1940	7	3
1003	2	1	2907	.034	1940	7	3
1004	2	1	2907	0	1940	7	3
1005	2	1	2907	.138	1940	7	3
1006	2	1	2907	.034	1940	7	3
1007	2	1	2907	.034	1940	7	3
1008	2	1	2907	0	1940	7	3
1009	2	1	2907	.31	1940	7	3
1010	2	1	2907	.34400001	1940	7	3
1011	2	1	2907	7.2930002	1940	7	3
1012	2	1	2907	.74000001	1940	7	3
1101	2	1	2907	.138	1940	7	3
1102	2	1	2907	0	1940	7	3
1103	2	1	2907	0	1940	7	3
1104	2	1	2907	0	1940	7	3
1105	2	1	2907	.103	1940	7	3
1106	2	1	2907	0	1940	7	3
1201	2	1	2907	.103	1940	7	3
1301	2	1	2907	2.27	1940	7	3
1302	2	1	2907	0	1940	7	3
1401	2	1	2907	0	1940	7	3
1501	2	1	2907	.034	1940	7	3
101	3	1	2907	2.7179999	1940	7	3
102	3	1	2907	17.594999	1940	7	3
103	3	1	2907	0	1940	7	3
104	3	1	2907	.069	1940	7	3
105	3	1	2907	.37799999	1940	7	3
106	3	1	2907	1.273	1940	7	3
107	3	1	2907	.34400001	1940	7	3
108	3	1	2907	.069	1940	7	3
109	3	1	2907	.31	1940	7	3
110	3	1	2907	1.4450001	1940	7	3
501	3	1	2907	.447	1940	7	3
502	3	1	2907	.55000001	1940	7	3
503	3	1	2907	0	1940	7	3
504	3	1	2907	.206	1940	7	3
505	3	1	2907	0	1940	7	3
506	3	1	2907	10.297	1940	7	3
201	4	1	2907	.206	1940	7	3
202	4	1	2907	.722	1940	7	3
203	4	1	2907	.069	1940	7	3
204	4	1	2907	.034	1940	7	3
205	4	1	2907	.069	1940	7	3
206	4	1	2907	0	1940	7	3
207	4	1	2907	1.789	1940	7	3
208	4	1	2907	.27500001	1940	7	3
209	4	1	2907	.069	1940	7	3
210	4	1	2907	0	1940	7	3
211	4	1	2907	.034	1940	7	3
212	4	1	2907	0	1940	7	3
213	4	1	2907	0	1940	7	3
214	4	1	2907	.103	1940	7	3
215	4	1	2907	0	1940	7	3
216	4	1	2907	0	1940	7	3
217	4	1	2907	.103	1940	7	3
506	5	1	2907	10.297	1940	7	3
601	5	1	2907	11.249	1940	7	3
602	5	1	2907	18.323999	1940	7	3
603	5	1	2907	0	1940	7	3
604	5	1	2907	0	1940	7	3
605	5	1	2907	14.345	1940	7	3
606	5	1	2907	0	1940	7	3
608	5	1	2907	0	1940	7	3
609	5	1	2907	0	1940	7	3
610	5	1	2907	0	1940	7	3
611	5	1	2907	.51599997	1940	7	3
701	5	1	2907	0	1940	7	3
702	5	1	2907	.27500001	1940	7	3
703	5	1	2907	0	1940	7	3
704	5	1	2907	0	1940	7	3
705	5	1	2907	0	1940	7	3
1	6	1	2907	25.334999	1940	7	3
2	6	1	2907	.17200001	1940	7	3
3	6	1	2907	.206	1940	7	3
4	6	1	2907	.86000001	1940	7	3
5	6	1	2907	.17200001	1940	7	3
6	6	1	2907	.069	1940	7	3
7	6	1	2907	0	1940	7	3
8	6	1	2907	0	1940	7	3
9	6	1	2907	.82599998	1940	7	3
10	6	1	2907	.103	1940	7	3
12	6	1	2907	.138	1940	7	3
13	6	1	2907	2.855	1940	7	3
14	6	1	2907	.034	1940	7	3
15	6	1	2907	.34400001	1940	7	3
16	6	1	2907	42.965	1940	7	3
17	6	1	2907	0	1940	7	3
18	6	1	2907	.27500001	1940	7	3
19	6	1	2907	11.765	1940	7	3
20	6	1	2907	10.217	1940	7	3
21	6	1	2907	0	1940	7	3
22	6	1	2907	3.6289999	1940	7	3
23	6	1	2907	0	1940	7	3
24	6	1	2907	.034	1940	7	3
1	1	0	0	21.935801	1940	10	4
2	1	0	0	2.7792	1940	10	4
3	1	0	0	.0552	1940	10	4
4	1	0	0	.1376	1940	10	4
5	1	0	0	13.2016	1940	10	4
6	1	0	0	48.794798	1940	10	4
7	1	0	0	.22	1940	10	4
8	1	0	0	0	1940	10	4
9	1	0	0	1.2764	1940	10	4
10	1	0	0	8.7802	1940	10	4
11	1	0	0	.1928	1940	10	4
12	1	0	0	.0824	1940	10	4
13	1	0	0	2.516	1940	10	4
14	1	0	0	0	1940	10	4
15	1	0	0	.0272	1940	10	4
1	6	0	0	22.742399	1940	10	4
2	6	0	0	.1376	1940	10	4
3	6	0	0	.1648	1940	10	4
4	6	0	0	.68800001	1940	10	4
5	6	0	0	.29960001	1940	10	4
6	6	0	0	.0552	1940	10	4
7	6	0	0	0	1940	10	4
8	6	0	0	0	1940	10	4
9	6	0	0	.66079998	1940	10	4
10	6	0	0	.0824	1940	10	4
12	6	0	0	.1104	1940	10	4
13	6	0	0	2.284	1940	10	4
14	6	0	0	.0272	1940	10	4
15	6	0	0	.27520001	1940	10	4
16	6	0	0	41.7558	1940	10	4
17	6	0	0	0	1940	10	4
18	6	0	0	.22	1940	10	4
19	6	0	0	17.896	1940	10	4
20	6	0	0	8.7802	1940	10	4
21	6	0	0	0	1940	10	4
22	6	0	0	3.7924	1940	10	4
23	6	0	0	0	1940	10	4
24	6	0	0	.0272	1940	10	4
1	1	0	0	19.6716	1941	1	1
2	1	0	0	2.0844	1941	1	1
3	1	0	0	.0414	1941	1	1
4	1	0	0	.1032	1941	1	1
5	1	0	0	13.2512	1941	1	1
6	1	0	0	53.156598	1941	1	1
7	1	0	0	.165	1941	1	1
8	1	0	0	0	1941	1	1
9	1	0	0	1.1938	1941	1	1
10	1	0	0	7.3434	1941	1	1
11	1	0	0	.1446	1941	1	1
12	1	0	0	.0618	1941	1	1
13	1	0	0	2.762	1941	1	1
14	1	0	0	0	1941	1	1
15	1	0	0	.0204	1941	1	1
1	6	0	0	20.149799	1941	1	1
2	6	0	0	.1032	1941	1	1
3	6	0	0	.1236	1941	1	1
4	6	0	0	.51600001	1941	1	1
5	6	0	0	.4272	1941	1	1
6	6	0	0	.0414	1941	1	1
7	6	0	0	0	1941	1	1
8	6	0	0	0	1941	1	1
9	6	0	0	.49559999	1941	1	1
10	6	0	0	.0618	1941	1	1
12	6	0	0	.0828	1941	1	1
13	6	0	0	1.713	1941	1	1
14	6	0	0	.0204	1941	1	1
15	6	0	0	.20640001	1941	1	1
16	6	0	0	40.5466	1941	1	1
17	6	0	0	0	1941	1	1
18	6	0	0	.165	1941	1	1
19	6	0	0	24.026999	1941	1	1
20	6	0	0	7.3434	1941	1	1
21	6	0	0	0	1941	1	1
22	6	0	0	3.9558	1941	1	1
23	6	0	0	0	1941	1	1
24	6	0	0	.0204	1941	1	1
1	1	0	0	17.4074	1941	4	2
2	1	0	0	1.3896	1941	4	2
3	1	0	0	.0276	1941	4	2
4	1	0	0	.0688	1941	4	2
5	1	0	0	13.3008	1941	4	2
6	1	0	0	57.518398	1941	4	2
7	1	0	0	.11	1941	4	2
8	1	0	0	0	1941	4	2
9	1	0	0	1.1112	1941	4	2
10	1	0	0	5.9066	1941	4	2
11	1	0	0	.0964	1941	4	2
12	1	0	0	.0412	1941	4	2
13	1	0	0	3.008	1941	4	2
14	1	0	0	0	1941	4	2
15	1	0	0	.0136	1941	4	2
1	6	0	0	17.557199	1941	4	2
2	6	0	0	.0688	1941	4	2
3	6	0	0	.0824	1941	4	2
4	6	0	0	.34400001	1941	4	2
5	6	0	0	.5548	1941	4	2
6	6	0	0	.0276	1941	4	2
7	6	0	0	0	1941	4	2
8	6	0	0	0	1941	4	2
9	6	0	0	.33039999	1941	4	2
10	6	0	0	.0412	1941	4	2
12	6	0	0	.0552	1941	4	2
13	6	0	0	1.142	1941	4	2
14	6	0	0	.0136	1941	4	2
15	6	0	0	.1376	1941	4	2
16	6	0	0	39.337399	1941	4	2
17	6	0	0	0	1941	4	2
18	6	0	0	.11	1941	4	2
19	6	0	0	30.157999	1941	4	2
20	6	0	0	5.9066	1941	4	2
21	6	0	0	0	1941	4	2
22	6	0	0	4.1192	1941	4	2
23	6	0	0	0	1941	4	2
24	6	0	0	.0136	1941	4	2
1	1	0	0	15.1432	1941	7	3
2	1	0	0	.6948	1941	7	3
3	1	0	0	.0138	1941	7	3
4	1	0	0	.0344	1941	7	3
5	1	0	0	13.3504	1941	7	3
6	1	0	0	61.880197	1941	7	3
7	1	0	0	.055	1941	7	3
8	1	0	0	0	1941	7	3
9	1	0	0	1.0286	1941	7	3
10	1	0	0	4.4698	1941	7	3
11	1	0	0	.0482	1941	7	3
12	1	0	0	.0206	1941	7	3
13	1	0	0	3.254	1941	7	3
14	1	0	0	0	1941	7	3
15	1	0	0	.0068	1941	7	3
1	6	0	0	14.9646	1941	7	3
2	6	0	0	.0344	1941	7	3
3	6	0	0	.0412	1941	7	3
4	6	0	0	.172	1941	7	3
5	6	0	0	.6824	1941	7	3
6	6	0	0	.0138	1941	7	3
7	6	0	0	0	1941	7	3
8	6	0	0	0	1941	7	3
9	6	0	0	.1652	1941	7	3
10	6	0	0	.0206	1941	7	3
12	6	0	0	.0276	1941	7	3
13	6	0	0	.571	1941	7	3
14	6	0	0	.0068	1941	7	3
15	6	0	0	.0688	1941	7	3
16	6	0	0	38.128199	1941	7	3
17	6	0	0	0	1941	7	3
18	6	0	0	.055	1941	7	3
19	6	0	0	36.288999	1941	7	3
20	6	0	0	4.4698	1941	7	3
21	6	0	0	0	1941	7	3
22	6	0	0	4.2826001	1941	7	3
23	6	0	0	0	1941	7	3
24	6	0	0	.0068	1941	7	3
1	1	2	5809	12.879	1941	10	4
2	1	2	5809	0	1941	10	4
3	1	2	5809	0	1941	10	4
4	1	2	5809	0	1941	10	4
5	1	2	5809	13.4	1941	10	4
6	1	2	5809	66.241997	1941	10	4
7	1	2	5809	0	1941	10	4
8	1	2	5809	0	1941	10	4
9	1	2	5809	.94599998	1941	10	4
10	1	2	5809	3.033	1941	10	4
11	1	2	5809	0	1941	10	4
12	1	2	5809	0	1941	10	4
13	1	2	5809	3.5	1941	10	4
14	1	2	5809	0	1941	10	4
15	1	2	5809	0	1941	10	4
101	2	2	5809	0	1941	10	4
102	2	2	5809	1.434	1941	10	4
103	2	2	5809	2.1670001	1941	10	4
104	2	2	5809	0	1941	10	4
105	2	2	5809	.198	1941	10	4
106	2	2	5809	0	1941	10	4
107	2	2	5809	0	1941	10	4
108	2	2	5809	.81	1941	10	4
109	2	2	5809	2.1500001	1941	10	4
110	2	2	5809	6.1209998	1941	10	4
201	2	2	5809	0	1941	10	4
202	2	2	5809	0	1941	10	4
203	2	2	5809	0	1941	10	4
204	2	2	5809	0	1941	10	4
205	2	2	5809	0	1941	10	4
206	2	2	5809	0	1941	10	4
207	2	2	5809	0	1941	10	4
208	2	2	5809	0	1941	10	4
209	2	2	5809	0	1941	10	4
210	2	2	5809	0	1941	10	4
211	2	2	5809	0	1941	10	4
212	2	2	5809	0	1941	10	4
213	2	2	5809	0	1941	10	4
214	2	2	5809	0	1941	10	4
215	2	2	5809	0	1941	10	4
216	2	2	5809	0	1941	10	4
217	2	2	5809	0	1941	10	4
301	2	2	5809	0	1941	10	4
302	2	2	5809	0	1941	10	4
304	2	2	5809	0	1941	10	4
306	2	2	5809	0	1941	10	4
307	2	2	5809	0	1941	10	4
308	2	2	5809	0	1941	10	4
309	2	2	5809	0	1941	10	4
310	2	2	5809	0	1941	10	4
401	2	2	5809	0	1941	10	4
402	2	2	5809	0	1941	10	4
403	2	2	5809	0	1941	10	4
404	2	2	5809	0	1941	10	4
405	2	2	5809	0	1941	10	4
406	2	2	5809	0	1941	10	4
407	2	2	5809	0	1941	10	4
501	2	2	5809	0	1941	10	4
502	2	2	5809	.30199999	1941	10	4
503	2	2	5809	0	1941	10	4
504	2	2	5809	0	1941	10	4
505	2	2	5809	0	1941	10	4
506	2	2	5809	13.097	1941	10	4
507	2	2	5809	0	1941	10	4
508	2	2	5809	0	1941	10	4
509	2	2	5809	0	1941	10	4
601	2	2	5809	29.617001	1941	10	4
602	2	2	5809	0	1941	10	4
603	2	2	5809	0	1941	10	4
604	2	2	5809	0	1941	10	4
605	2	2	5809	23.822001	1941	10	4
606	2	2	5809	0	1941	10	4
608	2	2	5809	.97500002	1941	10	4
609	2	2	5809	0	1941	10	4
610	2	2	5809	0	1941	10	4
611	2	2	5809	11.828	1941	10	4
701	2	2	5809	0	1941	10	4
702	2	2	5809	0	1941	10	4
703	2	2	5809	0	1941	10	4
704	2	2	5809	0	1941	10	4
705	2	2	5809	0	1941	10	4
801	2	2	5809	0	1941	10	4
802	2	2	5809	0	1941	10	4
803	2	2	5809	0	1941	10	4
804	2	2	5809	0	1941	10	4
805	2	2	5809	0	1941	10	4
806	2	2	5809	0	1941	10	4
807	2	2	5809	0	1941	10	4
901	2	2	5809	.94599998	1941	10	4
902	2	2	5809	0	1941	10	4
903	2	2	5809	0	1941	10	4
904	2	2	5809	0	1941	10	4
905	2	2	5809	0	1941	10	4
906	2	2	5809	0	1941	10	4
908	2	2	5809	0	1941	10	4
1001	2	2	5809	0	1941	10	4
1002	2	2	5809	0	1941	10	4
1003	2	2	5809	0	1941	10	4
1004	2	2	5809	0	1941	10	4
1005	2	2	5809	0	1941	10	4
1006	2	2	5809	0	1941	10	4
1007	2	2	5809	0	1941	10	4
1008	2	2	5809	0	1941	10	4
1009	2	2	5809	0	1941	10	4
1010	2	2	5809	0	1941	10	4
1011	2	2	5809	2.5250001	1941	10	4
1012	2	2	5809	.50800002	1941	10	4
1101	2	2	5809	0	1941	10	4
1102	2	2	5809	0	1941	10	4
1103	2	2	5809	0	1941	10	4
1104	2	2	5809	0	1941	10	4
1105	2	2	5809	0	1941	10	4
1106	2	2	5809	0	1941	10	4
1201	2	2	5809	0	1941	10	4
1301	2	2	5809	3.5	1941	10	4
1302	2	2	5809	0	1941	10	4
1401	2	2	5809	0	1941	10	4
1501	2	2	5809	0	1941	10	4
101	3	2	5809	0	1941	10	4
102	3	2	5809	1.434	1941	10	4
103	3	2	5809	2.1670001	1941	10	4
104	3	2	5809	0	1941	10	4
105	3	2	5809	.198	1941	10	4
106	3	2	5809	0	1941	10	4
107	3	2	5809	0	1941	10	4
108	3	2	5809	.81	1941	10	4
109	3	2	5809	2.1500001	1941	10	4
110	3	2	5809	6.1209998	1941	10	4
501	3	2	5809	0	1941	10	4
502	3	2	5809	.30199999	1941	10	4
503	3	2	5809	0	1941	10	4
504	3	2	5809	0	1941	10	4
505	3	2	5809	0	1941	10	4
506	3	2	5809	13.097	1941	10	4
201	4	2	5809	0	1941	10	4
202	4	2	5809	0	1941	10	4
203	4	2	5809	0	1941	10	4
204	4	2	5809	0	1941	10	4
205	4	2	5809	0	1941	10	4
206	4	2	5809	0	1941	10	4
207	4	2	5809	0	1941	10	4
208	4	2	5809	0	1941	10	4
209	4	2	5809	0	1941	10	4
210	4	2	5809	0	1941	10	4
211	4	2	5809	0	1941	10	4
212	4	2	5809	0	1941	10	4
213	4	2	5809	0	1941	10	4
214	4	2	5809	0	1941	10	4
215	4	2	5809	0	1941	10	4
216	4	2	5809	0	1941	10	4
217	4	2	5809	0	1941	10	4
506	5	2	5809	13.097	1941	10	4
601	5	2	5809	29.617001	1941	10	4
602	5	2	5809	0	1941	10	4
603	5	2	5809	0	1941	10	4
604	5	2	5809	0	1941	10	4
605	5	2	5809	23.822001	1941	10	4
606	5	2	5809	0	1941	10	4
608	5	2	5809	.97500002	1941	10	4
609	5	2	5809	0	1941	10	4
610	5	2	5809	0	1941	10	4
611	5	2	5809	11.828	1941	10	4
701	5	2	5809	0	1941	10	4
702	5	2	5809	0	1941	10	4
703	5	2	5809	0	1941	10	4
704	5	2	5809	0	1941	10	4
705	5	2	5809	0	1941	10	4
1	6	2	5809	12.372	1941	10	4
2	6	2	5809	0	1941	10	4
3	6	2	5809	0	1941	10	4
4	6	2	5809	0	1941	10	4
5	6	2	5809	.81	1941	10	4
6	6	2	5809	0	1941	10	4
7	6	2	5809	0	1941	10	4
8	6	2	5809	0	1941	10	4
9	6	2	5809	0	1941	10	4
10	6	2	5809	0	1941	10	4
12	6	2	5809	0	1941	10	4
13	6	2	5809	0	1941	10	4
14	6	2	5809	0	1941	10	4
15	6	2	5809	0	1941	10	4
16	6	2	5809	36.918999	1941	10	4
17	6	2	5809	0	1941	10	4
18	6	2	5809	0	1941	10	4
19	6	2	5809	42.419998	1941	10	4
20	6	2	5809	3.033	1941	10	4
21	6	2	5809	0	1941	10	4
22	6	2	5809	4.4460001	1941	10	4
23	6	2	5809	0	1941	10	4
24	6	2	5809	0	1941	10	4
1	1	0	0	15.612	1942	1	1
2	1	0	0	1.961	1942	1	1
3	1	0	0	.30649999	1942	1	1
4	1	0	0	0	1942	1	1
5	1	0	0	11.965	1942	1	1
6	1	0	0	56.418998	1942	1	1
7	1	0	0	0	1942	1	1
8	1	0	0	0	1942	1	1
9	1	0	0	.70949998	1942	1	1
10	1	0	0	3.67225	1942	1	1
11	1	0	0	0	1942	1	1
12	1	0	0	0	1942	1	1
13	1	0	0	6.6205001	1942	1	1
14	1	0	0	0	1942	1	1
15	1	0	0	2.7342501	1942	1	1
1	6	0	0	15.23175	1942	1	1
2	6	0	0	.30649999	1942	1	1
3	6	0	0	0	1942	1	1
4	6	0	0	1.915	1942	1	1
5	6	0	0	.6075	1942	1	1
6	6	0	0	.25049999	1942	1	1
7	6	0	0	0	1942	1	1
8	6	0	0	0	1942	1	1
9	6	0	0	0	1942	1	1
10	6	0	0	0	1942	1	1
12	6	0	0	0	1942	1	1
13	6	0	0	.61274999	1942	1	1
14	6	0	0	0	1942	1	1
15	6	0	0	0	1942	1	1
16	6	0	0	33.893499	1942	1	1
17	6	0	0	0	1942	1	1
18	6	0	0	0	1942	1	1
19	6	0	0	33.446249	1942	1	1
20	6	0	0	3.67225	1942	1	1
21	6	0	0	0	1942	1	1
22	6	0	0	7.3300002	1942	1	1
23	6	0	0	0	1942	1	1
24	6	0	0	2.7342501	1942	1	1
1	1	0	0	18.345	1942	4	2
2	1	0	0	3.9219999	1942	4	2
3	1	0	0	.61299998	1942	4	2
4	1	0	0	0	1942	4	2
5	1	0	0	10.53	1942	4	2
6	1	0	0	46.595999	1942	4	2
7	1	0	0	0	1942	4	2
8	1	0	0	0	1942	4	2
9	1	0	0	.47299999	1942	4	2
10	1	0	0	4.3115001	1942	4	2
11	1	0	0	0	1942	4	2
12	1	0	0	0	1942	4	2
13	1	0	0	9.7410002	1942	4	2
14	1	0	0	0	1942	4	2
15	1	0	0	5.4685001	1942	4	2
1	6	0	0	18.0915	1942	4	2
2	6	0	0	.61299998	1942	4	2
3	6	0	0	0	1942	4	2
4	6	0	0	3.8299999	1942	4	2
5	6	0	0	.405	1942	4	2
6	6	0	0	.50099999	1942	4	2
7	6	0	0	0	1942	4	2
8	6	0	0	0	1942	4	2
9	6	0	0	0	1942	4	2
10	6	0	0	0	1942	4	2
12	6	0	0	0	1942	4	2
13	6	0	0	1.2255	1942	4	2
14	6	0	0	0	1942	4	2
15	6	0	0	0	1942	4	2
16	6	0	0	30.867999	1942	4	2
17	6	0	0	0	1942	4	2
18	6	0	0	0	1942	4	2
19	6	0	0	24.472499	1942	4	2
20	6	0	0	4.3115001	1942	4	2
21	6	0	0	0	1942	4	2
22	6	0	0	10.214	1942	4	2
23	6	0	0	0	1942	4	2
24	6	0	0	5.4685001	1942	4	2
1	1	0	0	21.078001	1942	7	3
2	1	0	0	5.8829999	1942	7	3
3	1	0	0	.91949996	1942	7	3
4	1	0	0	0	1942	7	3
5	1	0	0	9.0949998	1942	7	3
6	1	0	0	36.773	1942	7	3
7	1	0	0	0	1942	7	3
8	1	0	0	0	1942	7	3
9	1	0	0	.23649999	1942	7	3
10	1	0	0	4.9507501	1942	7	3
11	1	0	0	0	1942	7	3
12	1	0	0	0	1942	7	3
13	1	0	0	12.8615	1942	7	3
14	1	0	0	0	1942	7	3
15	1	0	0	8.2027502	1942	7	3
1	6	0	0	20.951251	1942	7	3
2	6	0	0	.91949996	1942	7	3
3	6	0	0	0	1942	7	3
4	6	0	0	5.7449999	1942	7	3
5	6	0	0	.2025	1942	7	3
6	6	0	0	.75149998	1942	7	3
7	6	0	0	0	1942	7	3
8	6	0	0	0	1942	7	3
9	6	0	0	0	1942	7	3
10	6	0	0	0	1942	7	3
12	6	0	0	0	1942	7	3
13	6	0	0	1.83825	1942	7	3
14	6	0	0	0	1942	7	3
15	6	0	0	0	1942	7	3
16	6	0	0	27.842499	1942	7	3
17	6	0	0	0	1942	7	3
18	6	0	0	0	1942	7	3
19	6	0	0	15.49875	1942	7	3
20	6	0	0	4.9507501	1942	7	3
21	6	0	0	0	1942	7	3
22	6	0	0	13.098	1942	7	3
23	6	0	0	0	1942	7	3
24	6	0	0	8.2027502	1942	7	3
1	1	1	2935	23.811001	1942	10	4
2	1	1	2935	7.8439999	1942	10	4
3	1	1	2935	1.226	1942	10	4
4	1	1	2935	0	1942	10	4
5	1	1	2935	7.6599998	1942	10	4
6	1	1	2935	26.950001	1942	10	4
7	1	1	2935	0	1942	10	4
8	1	1	2935	0	1942	10	4
9	1	1	2935	0	1942	10	4
10	1	1	2935	5.5900002	1942	10	4
11	1	1	2935	0	1942	10	4
12	1	1	2935	0	1942	10	4
13	1	1	2935	15.982	1942	10	4
14	1	1	2935	0	1942	10	4
15	1	1	2935	10.937	1942	10	4
101	2	1	2935	3.9230001	1942	10	4
102	2	1	2935	9.415	1942	10	4
103	2	1	2935	6.5500002	1942	10	4
104	2	1	2935	0	1942	10	4
105	2	1	2935	3.9230001	1942	10	4
106	2	1	2935	0	1942	10	4
107	2	1	2935	0	1942	10	4
108	2	1	2935	0	1942	10	4
109	2	1	2935	0	1942	10	4
110	2	1	2935	0	1942	10	4
201	2	1	2935	1.226	1942	10	4
202	2	1	2935	1.226	1942	10	4
203	2	1	2935	1.002	1942	10	4
204	2	1	2935	0	1942	10	4
205	2	1	2935	0	1942	10	4
206	2	1	2935	0	1942	10	4
207	2	1	2935	0	1942	10	4
208	2	1	2935	0	1942	10	4
209	2	1	2935	0	1942	10	4
210	2	1	2935	0	1942	10	4
211	2	1	2935	0	1942	10	4
212	2	1	2935	0	1942	10	4
213	2	1	2935	0	1942	10	4
214	2	1	2935	0	1942	10	4
215	2	1	2935	0	1942	10	4
216	2	1	2935	0	1942	10	4
217	2	1	2935	4.3909998	1942	10	4
301	2	1	2935	0	1942	10	4
302	2	1	2935	0	1942	10	4
304	2	1	2935	0	1942	10	4
306	2	1	2935	0	1942	10	4
307	2	1	2935	0	1942	10	4
308	2	1	2935	0	1942	10	4
309	2	1	2935	1.226	1942	10	4
310	2	1	2935	0	1942	10	4
401	2	1	2935	0	1942	10	4
402	2	1	2935	0	1942	10	4
403	2	1	2935	0	1942	10	4
404	2	1	2935	0	1942	10	4
405	2	1	2935	0	1942	10	4
406	2	1	2935	0	1942	10	4
407	2	1	2935	0	1942	10	4
501	2	1	2935	0	1942	10	4
502	2	1	2935	0	1942	10	4
503	2	1	2935	0	1942	10	4
504	2	1	2935	0	1942	10	4
505	2	1	2935	0	1942	10	4
506	2	1	2935	0	1942	10	4
507	2	1	2935	0	1942	10	4
508	2	1	2935	7.6599998	1942	10	4
509	2	1	2935	0	1942	10	4
601	2	1	2935	0	1942	10	4
602	2	1	2935	0	1942	10	4
603	2	1	2935	0	1942	10	4
604	2	1	2935	0	1942	10	4
605	2	1	2935	20.424999	1942	10	4
606	2	1	2935	0	1942	10	4
608	2	1	2935	3.898	1942	10	4
609	2	1	2935	2.6270001	1942	10	4
610	2	1	2935	0	1942	10	4
611	2	1	2935	0	1942	10	4
701	2	1	2935	0	1942	10	4
702	2	1	2935	0	1942	10	4
703	2	1	2935	0	1942	10	4
704	2	1	2935	0	1942	10	4
705	2	1	2935	0	1942	10	4
801	2	1	2935	0	1942	10	4
802	2	1	2935	0	1942	10	4
803	2	1	2935	0	1942	10	4
804	2	1	2935	0	1942	10	4
805	2	1	2935	0	1942	10	4
806	2	1	2935	0	1942	10	4
807	2	1	2935	0	1942	10	4
901	2	1	2935	0	1942	10	4
902	2	1	2935	0	1942	10	4
903	2	1	2935	0	1942	10	4
904	2	1	2935	0	1942	10	4
905	2	1	2935	0	1942	10	4
906	2	1	2935	0	1942	10	4
908	2	1	2935	0	1942	10	4
1001	2	1	2935	0	1942	10	4
1002	2	1	2935	0	1942	10	4
1003	2	1	2935	0	1942	10	4
1004	2	1	2935	0	1942	10	4
1005	2	1	2935	0	1942	10	4
1006	2	1	2935	0	1942	10	4
1007	2	1	2935	0	1942	10	4
1008	2	1	2935	0	1942	10	4
1009	2	1	2935	0	1942	10	4
1010	2	1	2935	.93199998	1942	10	4
1011	2	1	2935	4.658	1942	10	4
1012	2	1	2935	0	1942	10	4
1101	2	1	2935	0	1942	10	4
1102	2	1	2935	0	1942	10	4
1103	2	1	2935	0	1942	10	4
1104	2	1	2935	0	1942	10	4
1105	2	1	2935	0	1942	10	4
1106	2	1	2935	0	1942	10	4
1201	2	1	2935	0	1942	10	4
1301	2	1	2935	15.982	1942	10	4
1302	2	1	2935	0	1942	10	4
1401	2	1	2935	0	1942	10	4
1501	2	1	2935	10.937	1942	10	4
101	3	1	2935	3.9230001	1942	10	4
102	3	1	2935	9.415	1942	10	4
103	3	1	2935	6.5500002	1942	10	4
104	3	1	2935	0	1942	10	4
105	3	1	2935	3.9230001	1942	10	4
106	3	1	2935	0	1942	10	4
107	3	1	2935	0	1942	10	4
108	3	1	2935	0	1942	10	4
