ccode,govtseq,portfolio,lastname,firstname,gender,party,marpor,multipleministers,ts_start,ts_end,duration
"Slovakia",5,"Deputy Prime Minister","Scmognerova","B","Female","SDL",96220,1,16mar1994,11dec1994,271
"Slovakia",5,"Deputy Prime Minister","Kovac ","R","Male","APR",,1,16mar1994,11dec1994,271
"Slovakia",5,"Deputy Prime Minister","Simko","I","Male","KDH",96521,1,16mar1994,11dec1994,271
"Slovakia",5,"Education","Harach","L","Male","APR",,0,16mar1994,11dec1994,271
"Slovakia",5,"Environment","Hrasko","J","Male","SDL",96220,0,16mar1994,11dec1994,271
"Slovakia",5,"Finance","Filkus","R","Male","AD",96431,0,16mar1994,11dec1994,271
"Slovakia",5,"Foreign Affairs","Kukan","E","Male","APR",,0,16mar1994,11dec1994,271
"Slovakia",5,"Health","Sagat","T","Male","SDL",96220,0,16mar1994,11dec1994,271
"Slovakia",5,"Interior","Pittner","L","Male","KDH",96521,0,16mar1994,11dec1994,271
"Slovakia",5,"Justice","Simko","I","Male","KDH",96521,1,16mar1994,11dec1994,271
"Slovakia",5,"Justice","Hanzel","M","Male","SDL",96220,1,16mar1994,11dec1994,271
"Slovakia",5,"Labour","Brocka","J","Male","KDH",96521,0,16mar1994,11dec1994,271
"Slovakia",5,"Other","Roman","L","Male","KDH",96521,0,16mar1994,11dec1994,271
"Slovakia",5,"Prime Minister","Meciar","V","Male","HZDS",96711,0,16mar1994,11dec1994,271
"Slovakia",5,"Public Works","Dzurinda","M","Male","KDH",96521,0,16mar1994,11dec1994,271
"Slovakia",5,"Social Affairs","Brocka","J","Male","KDH",96521,0,16mar1994,11dec1994,271
"Slovakia",6,"Agriculture","Baco","P","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Defence","Sitek","J","Male","SNS",96710,0,12dec1994,29oct1998,1418
"Slovakia",6,"Deputy Prime Minister","Kalman","J","Male","ZRS",96210,1,12dec1994,29oct1998,1418
"Slovakia",6,"Deputy Prime Minister","Kozlik","S","Male","HZDS",96711,1,12dec1994,29oct1998,1418
"Slovakia",6,"Deputy Prime Minister","Tothova","K","Female","HZDS",96711,1,12dec1994,29oct1998,1418
"Slovakia",6,"Education","Slavkovska","E","Female","SNS",96710,0,12dec1994,29oct1998,1418
"Slovakia",6,"Environment","Zlocha","J","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Finance","Kozlik","S","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Foreign Affairs","Shenk","J","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Health","Javorski","L","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Interior","Hudek","L","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Justice","Liscak","J","Male","ZRS",96210,0,12dec1994,29oct1998,1418
"Slovakia",6,"Labour","Keltosova","O","Female","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Other","Hudec","I","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Other","Mraz","J","Male","ZRS",96210,0,12dec1994,29oct1998,1418
"Slovakia",6,"Public Works","Rezes","A","Male","HZDS",96711,0,12dec1994,29oct1998,1418
"Slovakia",6,"Social Affairs","Slavkovska","E","Female","SNS",96710,1,12dec1994,29oct1998,1418
"Slovakia",6,"Social Affairs","Keltosova","O","Female","HZDS",96711,1,12dec1994,29oct1998,1418
"Italy",1,"Agriculture","Segni","A","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Defence","Micheli","G","Male","DC",32520,1,12jul1946,02feb1947,206
"Italy",1,"Defence","Cingolani","M","Male","DC",32520,1,12jul1946,02feb1947,206
"Italy",1,"Defence","Facchinetti","C","Male","PRI",32410,1,12jul1946,02feb1947,206
"Italy",1,"Education","Gonella","G","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Finance","Corbino","E","Male","PLI",32420,1,12jul1946,02feb1947,206
"Italy",1,"Finance","Scoccimarro","M","Male","PCI",32220,1,12jul1946,02feb1947,206
"Italy",1,"Foreign Affairs","Gasperi","A de","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Industry/Trade","Campilli","P","Male","DC",32520,1,12jul1946,02feb1947,206
"Italy",1,"Industry/Trade","Morandi","R","Male","PSI",32320,1,12jul1946,02feb1947,206
"Italy",1,"Interior","Gasperi","A de","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Justice","Gullo","F","Male","PCI",32220,0,12jul1946,02feb1947,206
"Italy",1,"Labour","D'Aragona","L","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Other","Nenni","P","Male","PSI",32320,1,12jul1946,02feb1947,206
"Italy",1,"Other","Ferrari","G","Male","PCI",32220,1,12jul1946,02feb1947,206
"Italy",1,"Other","Macrelli","C","Male","PRI",32410,1,12jul1946,02feb1947,206
"Italy",1,"Prime Minister","Gasperi","A de","Male","DC",32520,0,12jul1946,02feb1947,206
"Italy",1,"Public Works","Romita","G","Male","PSI",32320,1,12jul1946,02feb1947,206
"Italy",1,"Public Works","Aldisio","S","Male","DC",32520,1,12jul1946,02feb1947,206
"Italy",1,"Public Works","Scelba","M","Male","DC",32520,1,12jul1946,02feb1947,206
"Italy",1,"Social Affairs","Sereni","E","Male","PCI",32220,0,12jul1946,02feb1947,206
"Italy",2,"Agriculture","Segni","A","Male","DC",32520,0,03feb1947,30may1947,117
"Italy",2,"Defence","Gasparotto","L","Male","NONA",,0,03feb1947,30may1947,117
"Italy",2,"Education","Gonella","G","Male","DC",32520,0,03feb1947,30may1947,117
"Italy",2,"Finance","Campilli","P","Male","DC",32520,0,03feb1947,30may1947,117
"Italy",2,"Foreign Affairs","Sforza","C","Male","NONA",,0,03feb1947,30may1947,117
"Italy",2,"Industry/Trade","Morandi","R","Male","PSI ",32320,1,03feb1947,30may1947,117
"Italy",2,"Industry/Trade","Vanoni","E","Male","DC",32520,1,03feb1947,30may1947,117
"Italy",2,"Interior","Scelba","M","Male","DC",32520,0,03feb1947,30may1947,117
"Italy",2,"Justice","Gullo","F","Male","PCI",32220,0,03feb1947,30may1947,117
"Italy",2,"Labour","Romita","G","Male","PSI",32520,0,03feb1947,30may1947,117
"Italy",2,"Prime Minister","Gasperi","A de","Male","DC",32520,0,03feb1947,30may1947,117
"Italy",2,"Public Works","Aldisio","S","Male","DC",32520,1,03feb1947,30may1947,117
"Italy",2,"Public Works","Ferrari","G","Male","PCI",32220,1,03feb1947,30may1947,117
"Italy",2,"Public Works","Sereni","E","Male","PCI",32220,1,03feb1947,30may1947,117
"Italy",2,"Public Works","Cacciatore","L","Male","PSI",32320,1,03feb1947,30may1947,117
"Italy",3,"Agriculture","Segni","A","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Defence","Cingolani","M","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Deputy Prime Minister","Einaudi","L","Male","NONA",,0,31may1947,14dec1947,198
"Italy",3,"Education","Gonella","G","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Finance","Einaudi","L","Male","NONA",,1,31may1947,14dec1947,198
"Italy",3,"Finance","Pella","G","Male","DC",32520,1,31may1947,14dec1947,198
"Italy",3,"Finance","Vecchio","G","Male","NONA",,1,31may1947,14dec1947,198
"Italy",3,"Foreign Affairs","Sforza","C","Male","NONA",,0,31may1947,14dec1947,198
"Italy",3,"Industry/Trade","Togni","G","Male","DC",32520,1,31may1947,14dec1947,198
"Italy",3,"Industry/Trade","Merzagora","C","Male","NONA",,1,31may1947,14dec1947,198
"Italy",3,"Interior","Scelba","M","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Justice","Grassi","G","Male","PLI",32420,0,31may1947,14dec1947,198
"Italy",3,"Labour","Fanfani","A","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Prime Minister","Gasperi","A de","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",3,"Public Works","Merlin","U","Male","DC",32520,1,31may1947,14dec1947,198
"Italy",3,"Public Works","Tupini","U","Male","DC",32520,1,31may1947,14dec1947,198
"Italy",3,"Public Works","Corbellini","G","Male","NONA",,1,31may1947,14dec1947,198
"Italy",3,"Public Works","Cappa","P","Male","DC",32520,1,31may1947,14dec1947,198
"Italy",3,"Social Affairs","Fanfani","A","Male","DC",32520,0,31may1947,14dec1947,198
"Italy",4,"Agriculture","Segni","A","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Defence","Facchinetti","C","Male","PRI",32410,0,15dec1947,22may1948,160
"Italy",4,"Deputy Prime Minister","Saragat","G","Male","PSDI",32320,1,15dec1947,22may1948,160
"Italy",4,"Deputy Prime Minister","Einaudi","L","Male","PLI",32420,1,15dec1947,22may1948,160
"Italy",4,"Deputy Prime Minister","Pacciardi","R","Male","PRI",32410,1,15dec1947,22may1948,160
"Italy",4,"Education","Gonella","G","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Finance","Einaudi","L","Male","PLI",32420,1,15dec1947,22may1948,160
"Italy",4,"Finance","Pella","G","Male","DC",32520,1,15dec1947,22may1948,160
"Italy",4,"Finance","Vecchio","G","Male","NONA",,1,15dec1947,22may1948,160
"Italy",4,"Foreign Affairs","Sforza","C","Male","NONA",,0,15dec1947,22may1948,160
"Italy",4,"Industry/Trade","Merzagora","C","Male","NONA",,1,15dec1947,22may1948,160
"Italy",4,"Industry/Trade","Tremelloni","R","Male","PSDI",32320,1,15dec1947,22may1948,160
"Italy",4,"Interior","Scelba","M","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Justice","Grassi","G","Male","PLI",32420,0,15dec1947,22may1948,160
"Italy",4,"Labour","Fanfani","A","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Other","Togni","G","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Prime Minister","Gasperi","A de","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",4,"Public Works","Tupini","U","Male","DC",32520,1,15dec1947,22may1948,160
"Italy",4,"Public Works","Corbellini","G","Male","NONA",,1,15dec1947,22may1948,160
"Italy",4,"Public Works","d'Arragona","L","Male","PSDI",32320,1,15dec1947,22may1948,160
"Italy",4,"Public Works","Cappa","P","Male","DC",32520,1,15dec1947,22may1948,160
"Italy",4,"Social Affairs","Fanfani","A","Male","DC",32520,0,15dec1947,22may1948,160
"Italy",5,"Agriculture","Segni","A","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",5,"Defence","Pacciardi","R","Male","PRI",32410,0,23may1948,26jan1950,614
"Italy",5,"Deputy Prime Minister","Saragat","G","Male","PSDI",32330,1,23may1948,26jan1950,614
"Italy",5,"Deputy Prime Minister","Porzio","G","Male","NONA",,1,23may1948,26jan1950,614
"Italy",5,"Deputy Prime Minister","Piccioni","A","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Education","Gonella","G","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",5,"Finance","Pella","G","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Finance","Vanoni","E","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Foreign Affairs","Sforza","C","Male","NONA",,0,23may1948,26jan1950,614
"Italy",5,"Industry/Trade","Lombardo","M","Male","PSDI",32330,1,23may1948,26jan1950,614
"Italy",5,"Industry/Trade","Merzagora","C","Male","NONA",,1,23may1948,26jan1950,614
"Italy",5,"Interior","Scelba","M","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",5,"Justice","Grassi","G","Male","PLI",32420,0,23may1948,26jan1950,614
"Italy",5,"Labour","Fanfani","A","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",5,"Other","Giovannini","A","Male","PLI",32420,1,23may1948,26jan1950,614
"Italy",5,"Other","Tremelloni","R","Male","PSDI",32330,1,23may1948,26jan1950,614
"Italy",5,"Prime Minister","Gasperi","A de","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",5,"Public Works","Corbellini","G","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Public Works","Tupini","U","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Public Works","Jervolino","AR","Male","DC",32520,1,23may1948,26jan1950,614
"Italy",5,"Social Affairs","Fanfani","A","Male","DC",32520,0,23may1948,26jan1950,614
"Italy",6,"Agriculture","Segni","A","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Defence","Pacciardi","R","Male","PRI",32410,0,27jan1950,25jul1951,545
"Italy",6,"Education","Gonella","G","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Finance","Pella","G","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Finance","Vanoni","E","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Foreign Affairs","Sforza","C","Male","PRI",32410,0,27jan1950,25jul1951,545
"Italy",6,"Industry/Trade","Togni","G","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Industry/Trade","Lombardo","M","Male","PSDI",32330,1,27jan1950,25jul1951,545
"Italy",6,"Interior","Scelba","M","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Justice","Piccioni","A","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Labour","Marazza","A","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Other","Petrili","R","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Other","Gasperi","A de","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Other","Campilli","P","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Other","Malfa","U La","Male","PRI",32410,1,27jan1950,25jul1951,545
"Italy",6,"Prime Minister","Gasperi","A de","Male","DC",32520,0,27jan1950,25jul1951,545
"Italy",6,"Public Works","Spataro","G","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",6,"Public Works","Simonini","A","Male","PSDI",32330,1,27jan1950,25jul1951,545
"Italy",6,"Public Works","D'Aragona","L","Male","PSDI",32330,1,27jan1950,25jul1951,545
"Italy",6,"Public Works","Aldisio","S","Male","DC",32520,1,27jan1950,25jul1951,545
"Italy",7,"Agriculture","Fanfani","A","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Defence","Pacciardi","R","Male","PRI",32410,0,26jul1951,16jul1953,722
"Italy",7,"Deputy Prime Minister","Piccioni","A","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Education","Segni","A","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Finance","Vanoni","E","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Foreign Affairs","Gasperi","A de","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Industry/Trade","Campilli","P","Male","DC",32520,1,26jul1951,16jul1953,722
"Italy",7,"Industry/Trade","Cappa","P","Male","DC",32520,1,26jul1951,16jul1953,722
"Italy",7,"Industry/Trade","Malfa","U La","Male","PRI",32410,1,26jul1951,16jul1953,722
"Italy",7,"Interior","Scelba","M","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Justice","Zoli","A","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Labour","Rubinacci","L","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Prime Minister","Gasperi","A de","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",7,"Public Works","Sforza","C","Male","PRI",32410,1,26jul1951,16jul1953,722
"Italy",7,"Public Works","Spataro","G","Male","DC",32520,1,26jul1951,16jul1953,722
"Italy",7,"Public Works","Malvestiti","P","Male","DC",32520,1,26jul1951,16jul1953,722
"Italy",7,"Public Works","Aldisio","S","Male","DC",32520,1,26jul1951,16jul1953,722
"Italy",7,"Social Affairs","Rubinacci","L","Male","DC",32520,0,26jul1951,16jul1953,722
"Italy",8,"Agriculture","Salomone","R","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Defence","Pisanelli","G","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Deputy Prime Minister","Piccioni","A","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Education","Bettiol","G","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Finance","Pella","G","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Finance","Vanoni","E","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Foreign Affairs","Gasperi","A de","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Industry/Trade","Gava","S","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Industry/Trade","Taviani","PE","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Interior","Fanfani","A","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Justice","Gonella","G","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Labour","Rubinacci","L","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Other","Campilli","P","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Prime Minister","Gasperi","A de","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",8,"Public Works","Togni","G","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Public Works","Merlin","U","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Public Works","Mattarella","B","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Public Works","Spataro","G","Male","DC",32520,1,17jul1953,16aug1953,31
"Italy",8,"Social Affairs","Rubinacci","L","Male","DC",32520,0,17jul1953,16aug1953,31
"Italy",9,"Agriculture","Salomone","R","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Defence","Taviani","PE","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Education","Segni","A","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Finance","Pella","G","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Finance","Vanoni","E","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Finance","Gava","S","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Foreign Affairs","Pella","G","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Industry/Trade","Turroni","B","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Industry/Trade","Malvestiti","P","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Interior","Fanfani","A","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Justice","Azara","A","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Labour","Rubinacci","L","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Other","Campilli","P","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Other","Scoca","S","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Prime Minister","Pella","G","Male","DC",32520,0,17aug1953,18jan1954,155
"Italy",9,"Public Works","Tambroni","F","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Public Works","Mattarella","B","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Public Works","Panetti","M","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",9,"Public Works","Merlin","U","Male","DC",32520,1,17aug1953,18jan1954,155
"Italy",10,"Agriculture","Medici","G","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Defence","Taviani","PE","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Education","Tosato","E","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Finance","Vanoni","E","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Finance","Gava","S","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Foreign Affairs","Piccioni","A","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Industry/Trade","Aldisio","S","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Industry/Trade","dell'Amore","G","Male","NONA",,1,19jan1954,10feb1954,23
"Italy",10,"Interior","Andreotti","G","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Justice","Zoli","A","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Justice","De Pietro","M","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Labour","Gui","L","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Other","Campilli","P","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Other","Tupini","U","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Prime Minister","Fanfani","A","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",10,"Public Works","Cassiani","G","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Public Works","Merlin","U","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Public Works","Tambroni","F","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Public Works","Mattarella","B","Male","DC",32520,1,19jan1954,10feb1954,23
"Italy",10,"Social Affairs","Gui","L","Male","DC",32520,0,19jan1954,10feb1954,23
"Italy",11,"Agriculture","Medici","G","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Defence","Taviani","PE","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Deputy Prime Minister","Saragat","G","Male","PSDI",32330,0,11feb1954,05jul1955,510
"Italy",11,"Education","Martino","G","Male","PLI",32420,0,11feb1954,05jul1955,510
"Italy",11,"Finance","Vanoni","E","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Finance","Tremelloni","R","Male","PSDI",32330,1,11feb1954,05jul1955,510
"Italy",11,"Finance","Gava","S","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Foreign Affairs","Piccioni","A","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Industry/Trade","Villabruna","G","Male","PLI",32420,1,11feb1954,05jul1955,510
"Italy",11,"Industry/Trade","Martinelli","M","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Interior","Scelba","M","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Justice","Pietro","M","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Labour","Vigorelli","E","Male","PLI",32420,0,11feb1954,05jul1955,510
"Italy",11,"Other","Caro","R","Male","PLI",32420,1,11feb1954,05jul1955,510
"Italy",11,"Other","Campilli","P","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Other","Tupini","U","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Other","Saragat","G","Male","PSDI",32330,1,11feb1954,05jul1955,510
"Italy",11,"Other","Ponti","G","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Prime Minister","Scelba","M","Male","DC",32520,0,11feb1954,05jul1955,510
"Italy",11,"Public Works","Romita","G","Male","PSDI",32330,1,11feb1954,05jul1955,510
"Italy",11,"Public Works","Tambroni","F","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Public Works","Mattarella","B","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Public Works","Cassiani","G","Male","DC",32520,1,11feb1954,05jul1955,510
"Italy",11,"Social Affairs","Vigorelli","E","Male","PSDI",32330,0,11feb1954,05jul1955,510
"Italy",12,"Agriculture","Colombo","E","Male","DC",32520,0,06jul1955,19may1957,684
"Italy",12,"Defence","Taviani","PE","Male","DC",32520,0,06jul1955,19may1957,684
"Italy",12,"Deputy Prime Minister","Saragat","G","Male","PSDI",32330,0,06jul1955,19may1957,684
"Italy",12,"Education","Rossi","P","Male","PSDI",32330,0,06jul1955,19may1957,684
"Italy",12,"Finance","Andreotti","G","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Finance","Gava","S","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Finance","Vanoni","E","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Foreign Affairs","Martino","G","Male","PLI",32420,0,06jul1955,19may1957,684
"Italy",12,"Industry/Trade","Cortese","B","Male","PLI",32420,1,06jul1955,19may1957,684
"Italy",12,"Industry/Trade","Mattarella","B","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Interior","Tambroni","F","Male","DC",32520,0,06jul1955,19may1957,684
"Italy",12,"Justice","Moro","A","Male","DC",32520,0,06jul1955,19may1957,684
"Italy",12,"Labour","Vigorelli","E","Male","PSDI",32330,0,06jul1955,19may1957,684
"Italy",12,"Other","Caro","R","Male","PLI",32420,1,06jul1955,19may1957,684
"Italy",12,"Other","Gonella","G","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Other","Campilli","P","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Prime Minister","Segni","A","Male","DC",32520,0,06jul1955,19may1957,684
"Italy",12,"Public Works","Angelini","A","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Public Works","Cassiani","G","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Public Works","Romita","G","Male","PSDI",32330,1,06jul1955,19may1957,684
"Italy",12,"Public Works","Braschi","G","Male","DC",32520,1,06jul1955,19may1957,684
"Italy",12,"Social Affairs","Vigorelli","E","Male","PSDI",32330,0,06jul1955,19may1957,684
"Italy",13,"Agriculture","Colombo","E","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Defence","Taviani","PE","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Deputy Prime Minister","Pella","G","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Education","Moro","A","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Finance","Andreotti","G","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Finance","Zoli","A","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Finance","Medici","G","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Foreign Affairs","Pella","G","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Industry/Trade","Gava","S","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Industry/Trade","Carli","G","Male","NONA",,1,20may1957,09jul1958,416
"Italy",13,"Industry/Trade","Bo","G","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Interior","Tambroni","F","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Justice","Gonella","G","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Labour","Gui","L","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Other","Campilli","P","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Other","Zotta","M","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Other","Bo","R del","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Prime Minister","Zoli","A","Male","DC",32520,0,20may1957,09jul1958,416
"Italy",13,"Public Works","Cassiani","G","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Public Works","Mattarella","B","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Public Works","Angelini","A","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",13,"Public Works","Togni","G","Male","DC",32520,1,20may1957,09jul1958,416
"Italy",14,"Agriculture","Ferrari-Aggradi","M","Male","DC",32520,0,10jul1958,15feb1959,221
"Italy",14,"Defence","Segni","A","Male","DC",32520,0,10jul1958,15feb1959,221
"Italy",14,"Deputy Prime Minister","Segni","A","Male","DC",32520,0,10jul1958,15feb1959,221
"Italy",14,"Education","Moro","A","Male","DC",32520,0,10jul1958,15feb1959,221
"Italy",14,"Finance","Andreotti","G","Male","DC",32520,1,10jul1958,15feb1959,221
"Italy",14,"Finance","Preti","L","Male","PSDI",32330,1,10jul1958,15feb1959,221
